Season,TeamName,AdjO,AdjD,AdjEM
2012,Arizona St,100.6,106.1,-5.55
2012,Siena,97.3,103.0,-5.62
2012,Sacred Heart,102.6,108.6,-5.99
2012,Campbell,103.7,109.7,-6.0
2012,High Point,105.5,111.6,-6.17
2012,Texas Tech,95.1,101.3,-6.18
2012,Southern Utah,98.3,104.6,-6.27
2012,MS Valley St,98.0,104.2,-6.3
2012,UNC Wilmington,100.3,106.7,-6.33
2012,Lafayette,106.2,112.5,-6.34
2012,Delaware St,101.3,107.8,-6.55
2012,W Carolina,100.7,107.3,-6.56
2012,Jacksonville,99.5,106.1,-6.68
2012,Utah Valley,99.5,106.2,-6.71
2012,CS Bakersfield,101.9,108.6,-6.72
2012,Niagara,103.1,109.9,-6.79
2012,Ga Southern,97.8,104.6,-6.82
2012,Furman,98.1,105.0,-6.85
2012,James Madison,101.0,108.0,-7.01
2012,UC Irvine,97.1,104.3,-7.2
2012,Stetson,100.7,108.2,-7.5
2012,Presbyterian,102.8,110.4,-7.61
2012,Morgan St,99.3,107.2,-7.93
2012,C Michigan,98.5,106.5,-7.99
2012,Marist,98.7,106.8,-8.05
2012,Elon,97.9,106.1,-8.22
2012,Bethune-Cookman,101.4,109.7,-8.23
2012,N Colorado,104.8,113.1,-8.31
2012,Appalachian St,99.6,108.0,-8.4
2012,North Dakota,95.9,104.3,-8.45
2012,Bradley,94.9,103.4,-8.46
2012,Boston College,95.7,104.3,-8.67
2012,Winthrop,94.6,103.4,-8.73
2012,E Michigan,90.5,99.4,-8.83
2012,Chattanooga,97.7,106.7,-8.93
2012,E Kentucky,100.7,109.7,-8.94
2012,Texas St,100.5,109.4,-8.95
2012,TX Southern,92.6,101.6,-8.99
2012,Troy,105.1,114.2,-9.08
2012,Gardner Webb,95.3,104.6,-9.2
2012,Fordham,94.8,104.0,-9.21
2012,Maine,96.9,106.2,-9.32
2012,IPFW,98.3,107.8,-9.52
2012,Coppin St,106.6,116.1,-9.52
2012,VMI,102.1,111.7,-9.53
2012,San Jose St,100.2,109.8,-9.6
2012,Santa Clara,103.6,113.5,-9.91
2012,UC Riverside,90.5,100.5,-10.0
2012,Pacific,97.8,107.8,-10.07
2012,Portland,99.3,109.5,-10.21
2012,UNC Greensboro,97.5,107.7,-10.28
2012,Pepperdine,94.6,105.0,-10.41
2012,IL Chicago,97.9,108.3,-10.42
2012,South Dakota,99.0,109.5,-10.47
2012,Missouri KC,99.8,110.3,-10.48
2012,Samford,102.1,112.6,-10.53
2012,Hampton,92.1,102.6,-10.53
2012,Sam Houston St,89.8,100.4,-10.62
2012,Loyola-Chicago,95.3,106.1,-10.75
2012,Liberty,100.5,111.3,-10.8
2012,Monmouth NJ,97.0,108.3,-11.29
2012,Montana St,97.3,109.1,-11.84
2012,CS Sacramento,98.2,110.2,-12.03
2012,New Hampshire,90.7,102.8,-12.1
2012,Mt St Mary's,93.4,105.6,-12.21
2012,William & Mary,98.1,110.6,-12.55
2012,Dartmouth,91.2,104.1,-12.92
2012,Army,93.7,106.7,-12.92
2012,E Illinois,97.6,110.6,-13.07
2012,NJIT,96.6,109.7,-13.11
2012,NC A&T,94.0,107.2,-13.18
2012,SE Louisiana,86.5,99.9,-13.46
2012,Utah,93.3,107.0,-13.69
2012,CS Northridge,98.2,112.0,-13.77
2012,Idaho St,97.1,111.0,-13.93
2012,Hartford,91.3,106.0,-14.72
2012,TAM C. Christi,89.9,104.8,-14.94
2012,Edwardsville,95.4,110.5,-15.1
2012,Howard,91.0,106.1,-15.16
2012,St Francis PA,95.3,110.5,-15.24
2012,Brown,95.2,110.9,-15.73
2012,ULM,96.9,112.9,-15.97
2012,UTRGV,92.9,109.1,-16.22
2012,Radford,90.1,106.8,-16.7
2012,Southern Univ,90.0,106.7,-16.73
2012,Alabama St,87.8,104.7,-16.87
2012,St Peter's,89.6,106.7,-17.05
2012,Florida A&M,93.4,110.6,-17.29
2012,Kennesaw,97.4,114.8,-17.4
2012,Houston Bap,93.2,110.7,-17.48
2012,Cent Arkansas,93.1,111.0,-17.91
2012,Ark Pine Bluff,93.5,111.5,-17.97
2012,Prairie View,85.5,103.5,-18.01
2012,Citadel,92.6,110.6,-18.01
2012,Colgate,97.7,115.9,-18.21
2012,Nicholls St,100.8,119.2,-18.45
2012,Canisius,94.9,113.5,-18.63
2012,MD E Shore,87.1,105.9,-18.74
2012,UC Davis,94.6,113.4,-18.82
2012,Navy,91.4,110.6,-19.15
2012,N Illinois,90.3,109.9,-19.58
2012,Alcorn St,88.4,108.6,-20.18
2012,Jackson St,88.5,108.9,-20.45
2012,NE Omaha,97.1,117.6,-20.56
2012,Chicago St,88.7,109.6,-20.89
2012,F Dickinson,87.8,109.0,-21.19
2012,TN Martin,94.1,115.3,-21.2
2012,Alabama A&M,90.0,111.4,-21.42
2012,Bryant,94.0,116.4,-22.37
2012,Towson,87.3,109.9,-22.63
2012,Northern Arizona,89.8,112.6,-22.81
2012,Longwood,99.7,122.6,-22.94
2012,UMBC,91.4,114.8,-23.39
2012,S Carolina St,92.4,116.9,-24.49
2012,Binghamton,86.5,112.5,-25.99
2012,Grambling,85.3,115.5,-30.22
2013,Louisville,117.7,84.8,32.92
2013,Florida,117.2,86.0,31.18
2013,Indiana,120.8,91.5,29.31
2013,Michigan,121.9,94.0,27.86
2013,Gonzaga,120.5,92.7,27.81
2013,Duke,119.1,92.1,26.98
2013,Ohio St,115.1,89.7,25.42
2013,Kansas,112.7,87.5,25.23
2013,Syracuse,113.1,88.3,24.83
2013,Michigan St,112.6,88.5,24.17
2013,Pittsburgh,115.6,91.5,24.08
2013,Wisconsin,108.3,85.7,22.57
2013,Miami FL,113.6,91.3,22.37
2013,Arizona,115.4,93.5,21.88
2013,Creighton,118.3,96.5,21.75
2013,Georgetown,107.6,86.4,21.24
2013,Wichita St,111.8,91.5,20.31
2013,VA Commonwealth,114.0,93.7,20.28
2013,St Louis,108.6,88.6,20.01
2013,Minnesota,114.8,95.0,19.85
2013,St Mary's CA,116.1,96.8,19.33
2013,Colorado St,117.9,98.8,19.12
2013,New Mexico,109.9,90.9,19.02
2013,Oklahoma St,109.0,90.3,18.69
2013,Missouri,114.9,96.4,18.53
2013,Marquette,113.2,94.9,18.32
2013,Kansas St,113.5,95.3,18.16
2013,Baylor,114.3,96.4,17.89
2013,Iowa,109.8,91.9,17.83
2013,Iowa St,117.5,99.8,17.63
2013,San Diego St,107.7,90.3,17.43
2013,North Carolina,112.2,95.1,17.14
2013,NC State,116.8,99.8,16.99
2013,Mississippi,112.3,95.3,16.95
2013,Oregon,106.6,89.8,16.78
2013,Notre Dame,114.6,97.9,16.65
2013,Memphis,107.3,91.0,16.33
2013,UNLV,106.0,90.0,16.07
2013,Illinois,110.6,94.8,15.82
2013,Cincinnati,105.9,90.4,15.57
2013,Virginia,107.5,92.0,15.51
2013,Butler,110.5,95.1,15.41
2013,Belmont,111.6,96.6,14.92
2013,MTSU,107.3,92.5,14.77
2013,Colorado,106.5,91.9,14.62
2013,UCLA,111.1,96.6,14.53
2013,Denver,110.0,95.7,14.3
2013,Stanford,109.9,95.7,14.18
2013,Connecticut,109.9,95.9,14.05
2013,La Salle,111.8,98.0,13.89
2013,Oklahoma,111.1,97.3,13.8
2013,Maryland,107.1,93.4,13.62
2013,Villanova,106.3,92.7,13.57
2013,Boise St,113.2,99.7,13.54
2013,Kentucky,111.4,98.1,13.25
2013,California,107.3,94.2,13.11
2013,BYU,110.2,97.2,13.04
2013,Bucknell,107.3,94.6,12.72
2013,Temple,111.3,98.6,12.67
2013,Stony Brook,106.7,94.4,12.25
2013,Southern Miss,110.4,98.2,12.19
2013,Akron,106.8,95.2,11.52
2013,Illinois St,109.7,98.2,11.49
2013,Alabama,103.6,92.2,11.47
2013,Valparaiso,110.7,99.3,11.42
2013,Davidson,112.1,100.7,11.36
2013,Dayton,112.7,101.4,11.31
2013,Northern Iowa,106.8,96.0,10.84
2013,Providence,107.9,97.2,10.75
2013,SF Austin,100.4,89.7,10.68
2013,Weber St,109.1,98.4,10.65
2013,Arizona St,108.3,97.8,10.5
2013,Tennessee,109.1,98.6,10.47
2013,Purdue,107.0,96.6,10.33
2013,N Dakota St,105.5,95.4,10.03
2013,Santa Clara,110.9,101.2,9.72
2013,Detroit,113.7,104.1,9.65
2013,Xavier,106.0,96.4,9.55
2013,St Joseph's PA,109.0,99.6,9.35
2013,Arkansas,106.7,97.4,9.29
2013,Washington,107.7,98.5,9.16
2013,Ohio,106.6,97.5,9.06
2013,Richmond,110.0,102.0,8.08
2013,Evansville,106.4,98.3,8.08
2013,Louisiana Tech,101.8,93.7,8.05
2013,Massachusetts,107.4,99.5,7.91
2013,Princeton,108.8,100.9,7.88
2013,New Mexico St,104.7,97.1,7.68
2013,Iona,114.4,106.9,7.45
2013,Washington St,107.6,100.2,7.45
2013,Lehigh,108.9,101.6,7.32
2013,Indiana St,103.0,95.7,7.31
2013,Harvard,108.1,101.1,7.07
2013,Texas,102.5,95.5,7.02
2013,Texas A&M,105.2,98.4,6.83
2013,S Dakota St,112.0,105.2,6.79
2013,Oregon St,109.4,102.7,6.77
2013,Vanderbilt,102.6,95.8,6.77
2013,Air Force,111.7,104.9,6.74
2013,Wyoming,103.0,96.5,6.53
2013,USC,103.4,97.0,6.39
2013,LSU,105.6,99.3,6.38
2013,St John's,100.4,94.0,6.38
2013,Georgia Tech,99.9,93.5,6.37
2013,FL Gulf Coast,104.9,98.6,6.27
2013,Rutgers,107.5,101.4,6.07
2013,Boston College,109.9,103.9,6.04
2013,Utah St,109.7,104.2,5.53
2013,Fresno St,100.0,94.5,5.46
2013,E Kentucky,110.7,105.3,5.39
2013,G Washington,100.4,95.1,5.34
2013,Clemson,101.2,95.8,5.33
2013,Georgia,101.9,96.7,5.27
2013,UTEP,103.7,98.5,5.25
2013,Utah,104.7,99.5,5.13
2013,Canisius,111.2,106.2,5.06
2013,Seton Hall,104.3,99.4,4.94
2013,Drake,107.2,102.6,4.55
2013,St Bonaventure,109.7,105.2,4.53
2013,Florida St,107.1,102.7,4.45
2013,Kent,107.8,103.4,4.43
2013,Wright St,98.0,93.7,4.33
2013,West Virginia,105.0,100.8,4.22
2013,Loyola MD,104.6,100.4,4.13
2013,East Carolina,108.9,104.9,4.02
2013,WI Green Bay,104.5,100.5,3.99
2013,Mercer,104.0,100.1,3.96
2013,Pacific,106.1,102.2,3.96
2013,Charlotte,101.4,97.5,3.9
2013,UCF,106.8,103.5,3.39
2013,Murray St,105.6,102.3,3.37
2013,Northwestern,104.5,101.2,3.27
2013,George Mason,103.5,100.3,3.21
2013,San Francisco,107.1,104.0,3.13
2013,Vermont,103.0,99.9,3.12
2013,Nebraska,102.1,99.1,3.03
2013,Wake Forest,101.6,98.7,2.88
2013,Northwestern LA,106.6,103.8,2.82
2013,Niagara,107.0,104.2,2.81
2013,W Michigan,102.6,100.0,2.63
2013,South Florida,102.4,99.7,2.63
2013,Robert Morris,105.1,102.9,2.28
2013,Boston Univ,105.3,103.0,2.23
2013,Oral Roberts,106.6,104.4,2.23
2013,Montana,104.9,102.8,2.14
2013,Tulane,107.2,105.3,1.88
2013,UC Irvine,101.1,99.2,1.86
2013,Arkansas St,98.8,97.1,1.74
2013,UT Arlington,98.8,97.5,1.37
2013,Albany NY,102.6,101.3,1.36
2013,Fairfield,98.0,96.8,1.2
2013,Cal Poly SLO,106.4,105.3,1.16
2013,Col Charleston,102.7,101.6,1.1
2013,Manhattan,95.3,94.4,0.9
2013,TX Southern,105.7,105.0,0.68
2013,W Illinois,97.3,96.6,0.66
2013,Long Beach St,105.7,105.1,0.62
2013,Army,105.3,104.7,0.6
2013,Bradley,104.4,103.8,0.59
2013,Rider,98.8,98.2,0.59
2013,Penn St,102.1,101.5,0.57
2013,Southern Univ,99.3,98.8,0.5
2013,UAB,100.9,100.6,0.35
2013,NC Central,99.3,99.0,0.32
2013,Tennessee St,104.9,104.7,0.18
2013,Loyola-Chicago,103.2,103.1,0.12
2013,Delaware,104.4,104.3,0.11
2013,Drexel,102.1,102.0,0.08
2013,Virginia Tech,107.2,107.3,-0.1
2013,San Diego,102.8,103.0,-0.14
2013,Lafayette,106.0,106.2,-0.25
2013,Nevada,105.1,105.4,-0.28
2013,WKU,101.8,102.2,-0.41
2013,DePaul,105.5,105.9,-0.43
2013,Towson,103.1,103.6,-0.45
2013,Bryant,109.4,109.9,-0.53
2013,S Illinois,102.7,103.4,-0.73
2013,Northeastern,106.4,107.2,-0.76
2013,Charleston So,102.3,103.1,-0.78
2013,Houston,108.0,108.8,-0.82
2013,Tulsa,99.5,100.3,-0.87
2013,James Madison,100.2,101.1,-0.92
2013,IL Chicago,98.8,99.9,-1.11
2013,Wagner,97.2,98.4,-1.17
2013,SMU,100.8,102.1,-1.25
2013,Toledo,104.2,105.5,-1.31
2013,Georgia St,105.8,107.1,-1.33
2013,Florida Intl,101.6,102.9,-1.39
2013,Buffalo,103.3,104.7,-1.4
2013,Gardner Webb,98.0,99.6,-1.63
2013,Youngstown St,102.9,104.8,-1.91
2013,Long Island,110.5,112.6,-2.13
2013,Rhode Island,100.5,102.8,-2.24
2013,South Alabama,99.1,101.4,-2.34
2013,SC Upstate,103.0,105.3,-2.37
2013,Columbia,101.1,103.5,-2.42
2013,Auburn,98.8,101.6,-2.83
2013,Yale,102.7,105.7,-2.95
2013,Idaho,109.9,112.8,-2.97
2013,Oakland,107.3,110.4,-3.09
2013,CS Fullerton,107.2,110.3,-3.09
2013,Morgan St,99.4,102.6,-3.19
2013,UNC Asheville,101.5,104.7,-3.25
2013,Jacksonville St,102.6,106.0,-3.43
2013,Loy Marymount,98.4,101.9,-3.44
2013,Elon,99.0,102.5,-3.51
2013,Quinnipiac,102.3,105.9,-3.54
2013,Savannah St,88.2,91.8,-3.58
2013,South Carolina,101.7,105.3,-3.58
2013,Hawaii,102.8,106.6,-3.72
2013,Mt St Mary's,102.5,106.3,-3.78
2013,Missouri St,101.0,104.8,-3.82
2013,Bowling Green,96.9,100.8,-3.87
2013,William & Mary,106.6,110.6,-4.01
2013,UC Davis,104.6,108.6,-4.06
2013,Norfolk St,96.4,100.6,-4.26
2013,Marshall,102.3,106.6,-4.35
2013,High Point,100.2,104.5,-4.37
2013,CS Northridge,104.1,108.6,-4.56
2013,Ark Little Rock,97.6,102.4,-4.74
2013,Pepperdine,98.9,103.6,-4.77
2013,St Francis NY,103.1,107.9,-4.79
2013,Santa Barbara,98.5,103.3,-4.8
2013,SE Missouri St,103.9,108.8,-4.87
2013,Morehead St,99.6,104.6,-5.04
2013,Hartford,94.0,99.2,-5.24
2013,NC A&T,93.2,98.5,-5.3
2013,Sam Houston St,94.0,99.5,-5.46
2013,ULL,100.6,106.4,-5.73
2013,Seattle,94.0,99.7,-5.73
2013,Coastal Car,97.8,103.6,-5.83
2013,Brown,95.8,101.7,-5.94
2013,E Michigan,93.0,99.0,-5.94
2013,Stetson,101.2,107.2,-5.95
2013,FL Atlantic,99.5,105.7,-6.11
2013,Holy Cross,99.0,105.5,-6.48
2013,CS Bakersfield,98.3,104.8,-6.52
2013,Marist,98.8,105.4,-6.6
2013,Texas Tech,100.5,107.1,-6.63
2013,Duquesne,100.7,107.5,-6.75
2013,Miami OH,98.7,105.7,-7.03
2013,N Colorado,102.8,109.8,-7.09
2013,IPFW,98.2,105.4,-7.22
2013,N Kentucky,97.5,104.7,-7.26
2013,W Carolina,101.6,109.0,-7.39
2013,Wofford,89.2,96.7,-7.42
2013,C Michigan,105.1,112.5,-7.43
2013,North Florida,101.0,108.5,-7.51
2013,Penn,94.9,102.6,-7.74
2013,North Dakota,97.2,105.0,-7.78
2013,South Dakota,105.2,113.0,-7.79
2013,Fordham,100.2,108.0,-7.82
2013,Ball St,99.5,107.3,-7.84
2013,UT San Antonio,100.9,108.8,-7.85
2013,Texas St,101.1,109.1,-8.0
2013,Mississippi St,91.8,99.9,-8.01
2013,Central Conn,101.8,109.9,-8.18
2013,Portland,95.2,103.4,-8.18
2013,North Texas,97.2,105.5,-8.3
2013,Cleveland St,99.6,108.0,-8.42
2013,Cornell,99.9,108.6,-8.68
2013,Maine,97.3,106.1,-8.8
2013,NJIT,94.6,103.4,-8.82
2013,Appalachian St,99.4,108.3,-8.9
2013,TCU,93.4,102.7,-9.36
2013,Liberty,101.3,110.6,-9.38
2013,New Hampshire,92.8,102.2,-9.41
2013,Sacred Heart,101.5,111.1,-9.66
2013,Colgate,97.6,107.3,-9.66
2013,Bethune-Cookman,98.0,107.8,-9.75
2013,Tennessee Tech,97.1,107.3,-10.15
2013,E Illinois,100.0,110.2,-10.18
2013,Hampton,89.2,99.4,-10.21
2013,Troy,99.1,109.4,-10.31
2013,Dartmouth,96.4,106.7,-10.34
2013,Old Dominion,98.6,109.1,-10.49
2013,American Univ,98.0,108.5,-10.51
2013,Winthrop,95.3,105.9,-10.64
2013,CS Sacramento,97.0,107.9,-10.81
2013,St Peter's,92.8,103.9,-11.07
2013,Ark Pine Bluff,92.5,103.7,-11.19
2013,Ga Southern,95.8,107.0,-11.19
2013,VMI,102.3,113.6,-11.33
2013,Delaware St,96.7,108.1,-11.43
2013,SE Louisiana,94.0,105.5,-11.49
2013,UNC Greensboro,97.1,108.8,-11.64
2013,UNC Wilmington,97.1,108.9,-11.83
2013,Jacksonville,95.8,107.9,-12.07
2013,Lipscomb,98.0,110.2,-12.16
2013,Nicholls St,98.6,110.8,-12.17
2013,McNeese St,96.0,108.2,-12.23
2013,Northern Arizona,96.9,109.3,-12.39
2013,Samford,97.9,110.3,-12.41
2013,Cent Arkansas,100.4,112.9,-12.55
2013,Utah Valley,98.8,111.4,-12.58
2013,Radford,91.3,104.0,-12.66
2013,Chicago St,91.1,103.7,-12.67
2013,Siena,95.4,108.1,-12.74
2013,E Washington,97.2,110.1,-12.98
2013,Campbell,97.8,110.9,-13.11
2013,WI Milwaukee,95.2,108.6,-13.34
2013,Montana St,100.4,113.8,-13.38
2013,Hofstra,89.6,103.0,-13.42
2013,Portland St,103.5,117.0,-13.47
2013,San Jose St,90.8,104.3,-13.5
2013,Southern Utah,92.1,105.7,-13.6
2013,Edwardsville,92.9,106.6,-13.72
2013,UMBC,95.7,109.6,-13.9
2013,Monmouth NJ,91.7,105.6,-13.9
2013,Chattanooga,97.7,111.8,-14.12
2013,Austin Peay,98.8,113.3,-14.41
2013,UTRGV,94.1,108.6,-14.41
2013,Coppin St,93.2,107.7,-14.53
2013,UC Riverside,89.2,103.8,-14.57
2013,TAM C. Christi,96.1,111.0,-14.88
2013,Jackson St,93.9,108.8,-14.94
2013,Navy,90.0,105.2,-15.2
2013,Missouri KC,93.7,109.1,-15.39
2013,ETSU,95.1,110.8,-15.69
2013,Idaho St,91.9,108.1,-16.18
2013,NE Omaha,101.8,118.1,-16.33
2013,N Illinois,85.7,102.4,-16.72
2013,Alcorn St,85.4,102.2,-16.88
2013,Prairie View,88.0,105.3,-17.29
2013,Rice,96.0,113.4,-17.45
2013,Houston Bap,87.7,105.3,-17.55
2013,ULM,92.4,110.4,-18.03
2013,Florida A&M,89.5,107.9,-18.34
2013,Howard,84.1,102.5,-18.42
2013,St Francis PA,93.4,112.7,-19.29
2013,Alabama St,92.3,112.0,-19.71
2013,TN Martin,93.8,113.9,-20.18
2013,IUPUI,97.7,118.0,-20.3
2013,F Dickinson,94.0,114.5,-20.47
2013,Kennesaw,91.8,112.5,-20.69
2013,Alabama A&M,90.8,111.5,-20.7
2013,Citadel,98.4,119.2,-20.88
2013,Longwood,94.6,116.2,-21.61
2013,MS Valley St,90.1,112.1,-22.01
2013,S Carolina St,91.9,113.9,-22.02
2013,Presbyterian,94.9,117.8,-22.92
2013,Furman,91.7,115.0,-23.3
2013,Binghamton,86.3,110.4,-24.06
2013,MD E Shore,86.6,111.3,-24.68
2013,New Orleans,87.9,113.2,-25.21
2013,Lamar,85.9,111.3,-25.4
2013,Grambling,76.0,122.1,-46.1
2014,Louisville,118.9,88.5,30.41
2014,Arizona,116.5,86.4,30.11
2014,Florida,116.5,88.0,28.57
2014,Virginia,114.8,88.3,26.46
2014,Wisconsin,122.0,96.1,25.89
2014,Wichita St,117.8,92.4,25.36
2014,Kansas,119.3,94.7,24.6
2014,Duke,124.7,100.4,24.25
2014,Michigan St,118.6,94.7,23.92
2014,Tennessee,117.9,94.2,23.69
2014,Villanova,116.3,92.6,23.68
2014,Michigan,123.9,100.5,23.44
2014,Kentucky,118.3,95.8,22.55
2014,UCLA,118.7,96.1,22.53
2014,Connecticut,113.6,91.5,22.13
2014,Pittsburgh,116.9,95.0,21.89
2014,Creighton,124.2,102.5,21.72
2014,Syracuse,114.6,93.0,21.62
2014,Ohio St,109.3,88.0,21.3
2014,Iowa St,118.9,97.8,21.07
2014,Oklahoma St,115.9,95.0,20.98
2014,Iowa,120.2,99.8,20.44
2014,San Diego St,110.4,90.0,20.38
2014,Gonzaga,114.0,93.8,20.14
2014,VA Commonwealth,109.2,89.4,19.8
2014,Baylor,118.9,99.5,19.39
2014,Cincinnati,109.7,90.4,19.24
2014,Oregon,118.9,99.9,19.02
2014,North Carolina,112.6,94.2,18.44
2014,Oklahoma,117.9,100.0,17.9
2014,SMU,111.3,93.7,17.66
2014,Harvard,112.9,95.3,17.58
2014,New Mexico,113.5,96.3,17.15
2014,Stanford,112.4,96.4,16.06
2014,St Louis,105.7,90.0,15.72
2014,Memphis,112.4,97.1,15.22
2014,Louisiana Tech,110.4,95.3,15.1
2014,Florida St,112.2,97.4,14.86
2014,Arizona St,111.2,96.4,14.82
2014,Utah,110.7,95.9,14.81
2014,Texas,111.8,97.3,14.52
2014,Dayton,113.8,99.6,14.25
2014,Maryland,109.4,95.2,14.2
2014,Arkansas,111.1,96.9,14.14
2014,Kansas St,107.8,93.7,14.1
2014,Minnesota,113.8,99.9,13.93
2014,G Washington,110.8,97.0,13.82
2014,Providence,114.6,100.8,13.81
2014,BYU,114.5,100.7,13.77
2014,Massachusetts,110.0,96.5,13.46
2014,Clemson,107.1,93.7,13.35
2014,Xavier,112.9,99.8,13.11
2014,Illinois,106.5,93.4,13.1
2014,St John's,108.5,95.4,13.1
2014,St Joseph's PA,112.3,99.4,12.93
2014,Nebraska,108.8,96.1,12.64
2014,Georgetown,113.0,100.6,12.39
2014,West Virginia,115.5,103.2,12.29
2014,LSU,110.7,98.5,12.12
2014,California,111.7,99.7,12.0
2014,N Dakota St,115.5,103.7,11.76
2014,NC State,114.0,102.4,11.6
2014,Indiana,107.8,96.2,11.55
2014,Southern Miss,110.9,99.4,11.51
2014,St Mary's CA,112.6,101.2,11.39
2014,Georgia St,115.6,104.3,11.28
2014,Colorado,107.7,96.5,11.2
2014,Marquette,109.7,98.6,11.05
2014,Missouri,114.1,103.2,10.84
2014,SF Austin,112.3,101.5,10.83
2014,WI Green Bay,108.7,98.0,10.77
2014,New Mexico St,112.9,102.4,10.54
2014,Boise St,114.6,104.1,10.53
2014,Manhattan,107.2,97.0,10.21
2014,Vermont,109.9,99.7,10.16
2014,Iona,118.6,108.5,10.14
2014,Miami FL,109.2,99.3,9.88
2014,Georgia,109.0,99.6,9.4
2014,UNLV,108.2,99.0,9.15
2014,Texas Tech,111.4,102.4,9.01
2014,Penn St,110.3,101.3,9.0
2014,Tulsa,106.1,97.2,8.93
2014,Mississippi,111.2,102.3,8.87
2014,St Bonaventure,111.2,102.4,8.75
2014,Cleveland St,110.6,102.0,8.67
2014,Alabama,107.8,99.2,8.54
2014,Mercer,110.8,102.4,8.34
2014,San Francisco,112.5,104.3,8.26
2014,MTSU,105.3,97.0,8.24
2014,UC Irvine,103.9,95.7,8.16
2014,Richmond,105.3,97.3,7.99
2014,NC Central,108.6,100.7,7.98
2014,Purdue,108.4,100.5,7.89
2014,Seton Hall,108.8,100.9,7.86
2014,Northern Iowa,113.0,105.1,7.86
2014,Notre Dame,113.5,105.8,7.7
2014,Belmont,113.9,106.8,7.1
2014,Washington,111.8,105.0,6.78
2014,Butler,106.0,99.3,6.74
2014,Princeton,106.4,99.9,6.46
2014,Buffalo,109.7,103.4,6.36
2014,Santa Barbara,110.6,104.4,6.25
2014,UTEP,105.3,99.3,6.02
2014,Toledo,115.0,109.1,5.97
2014,La Salle,106.3,100.4,5.88
2014,Delaware,112.0,106.2,5.83
2014,Oregon St,112.5,106.7,5.81
2014,Indiana St,106.8,101.2,5.61
2014,Vanderbilt,104.1,98.6,5.49
2014,Texas A&M,101.4,95.9,5.41
2014,Portland,109.2,103.8,5.4
2014,South Carolina,107.5,102.2,5.3
2014,ULL,110.2,105.0,5.19
2014,Georgia Tech,104.8,99.6,5.17
2014,Rhode Island,104.4,99.3,5.06
2014,Fresno St,110.2,105.2,5.05
2014,Wake Forest,106.6,101.6,4.99
2014,Wyoming,105.5,100.5,4.99
2014,Columbia,107.6,103.0,4.67
2014,American Univ,103.4,98.9,4.57
2014,Utah St,109.8,105.3,4.48
2014,Auburn,109.8,105.4,4.39
2014,Davidson,113.3,109.1,4.18
2014,Canisius,112.5,108.3,4.14
2014,E Kentucky,112.4,108.4,3.96
2014,Boston Univ,106.3,102.5,3.82
2014,Ohio,106.5,102.7,3.76
2014,Colorado St,110.5,107.0,3.51
2014,Drexel,105.2,101.8,3.47
2014,Towson,110.6,107.2,3.45
2014,W Michigan,106.3,103.0,3.36
2014,Houston,111.1,107.7,3.35
2014,Wright St,100.4,97.1,3.35
2014,Northwestern,98.3,94.9,3.33
2014,Murray St,109.0,105.8,3.23
2014,E Michigan,98.5,95.3,3.17
2014,Hawaii,111.0,108.0,3.03
2014,San Diego,105.4,102.5,2.98
2014,Denver,110.6,107.7,2.86
2014,S Dakota St,107.0,104.2,2.77
2014,George Mason,105.8,103.2,2.67
2014,Boston College,114.3,111.8,2.44
2014,Nevada,109.5,107.3,2.21
2014,Long Beach St,104.9,102.7,2.17
2014,Akron,105.0,102.9,2.1
2014,IPFW,110.1,108.0,2.08
2014,Illinois St,101.9,99.9,1.98
2014,Pacific,109.5,107.5,1.98
2014,Quinnipiac,111.3,109.4,1.89
2014,Temple,110.7,109.1,1.68
2014,USC,103.5,102.0,1.53
2014,Duquesne,110.6,109.0,1.53
2014,Yale,102.8,101.5,1.29
2014,Santa Clara,107.3,106.1,1.18
2014,UCF,107.1,106.1,1.05
2014,UAB,104.1,103.1,1.02
2014,Missouri St,106.5,105.5,1.01
2014,Holy Cross,104.5,103.5,0.98
2014,Pepperdine,107.8,106.9,0.93
2014,Bucknell,103.0,102.1,0.91
2014,Arkansas St,106.6,106.0,0.59
2014,Brown,101.1,100.5,0.59
2014,Valparaiso,104.2,103.7,0.5
2014,Siena,101.6,101.3,0.33
2014,S Illinois,106.1,106.0,0.17
2014,William & Mary,112.6,112.4,0.12
2014,SC Upstate,105.0,104.9,0.1
2014,WI Milwaukee,104.7,104.6,0.08
2014,Stony Brook,105.4,105.4,0.0
2014,Rutgers,106.5,106.9,-0.37
2014,Charlotte,102.7,103.2,-0.54
2014,Weber St,106.4,107.0,-0.62
2014,Robert Morris,105.8,106.5,-0.65
2014,Virginia Tech,100.1,100.8,-0.68
2014,Old Dominion,100.7,101.4,-0.72
2014,Cal Poly SLO,103.6,104.4,-0.82
2014,NE Omaha,104.5,105.4,-0.86
2014,Loy Marymount,105.7,106.6,-0.94
2014,WKU,101.1,102.1,-0.97
2014,Morehead St,102.9,103.9,-1.02
2014,Albany NY,102.9,103.9,-1.04
2014,FL Gulf Coast,100.0,101.1,-1.08
2014,DePaul,106.1,107.3,-1.19
2014,Colgate,108.5,109.7,-1.28
2014,Northwestern LA,108.6,109.9,-1.31
2014,Youngstown St,107.9,109.3,-1.33
2014,Drake,105.0,106.5,-1.46
2014,Oral Roberts,108.0,109.6,-1.53
2014,Wagner,98.6,100.3,-1.7
